id,user_id,user_name,vendor_id,vendor_name,category_id,category_name,catalog,qty,desc,unitprice,unit,link,orderdate,receiptdate,comment,location
130,1,rasi,9,Fisher,6,Lab consumables,1367811C,1,"2ml sterile disposable pipettes, polystyrene",65.61,case of 500,http://www.fishersci.com/itemdetail?catnum=1367811D,2015-07-25,2015-07-28,,
131,1,rasi,9,Fisher,6,Lab consumables,1367811E,1,"10ml sterile disposable pipettes, polystyrene",36.68,case of 200,http://www.fishersci.com/itemdetail?catnum=1367811D,2015-07-25,2015-07-28,,
132,1,rasi,9,Fisher,6,Lab consumables,1367811,1,"25ml sterile disposable pipettes, polystyrene",95.46,case of 200,http://www.fishersci.com/itemdetail?catnum=1367811D,2015-07-25,2015-07-28,,
133,1,rasi,7,ebay,1,Labware,330332314261,5,FLINT GLASS / SODA LIME BEADS 5 mm COLUMN PACKING 1 lb,18.35,pound,http://www.ebay.com/itm/FLINT-GLASS-SODA-LIME-BEADS-5-mm-COLUMN-PACKING-1-lb-/330332314213,2015-07-25,2015-07-29,"cheaper on ebay, cost includes shipping",
134,1,rasi,13,Genesee Scientific,6,Lab consumables,25-240,1,"Syringe Filters, PVDF, 0.22µm, 30mm Diameter, Sterile",25.00,pack of 30,https://geneseesci.com/shop-online/product-details/?product=25-240,2015-07-26,2015-07-30,,
135,1,rasi,13,Genesee Scientific,6,Lab consumables,25-242,1,"Syringe Filters, PVDF, 0.45µm, 30mm Diameter, Sterile",25.00,pack of 30,https://geneseesci.com/shop-online/product-details/?product=25-242,2015-07-26,2015-07-30,,
136,1,rasi,9,Fisher,6,Lab consumables,09-898-12A,1,weighing paper 3x3in,18.45,pack of 500,http://www.fishersci.com/itemdetail?catnum=0989812A,2015-07-26,2015-07-28,,
137,1,rasi,9,Fisher,6,Lab consumables,09-898-12B,1,weighing paper 4x4in,21.33,pack of 500,http://www.fishersci.com/itemdetail?catnum=0989812A,2015-07-26,2015-07-28,,
138,1,rasi,9,Fisher,6,Lab consumables,7030 (NC9863486),2,SW41Ti ultracentrifuge tubes,113.00,pack of 50,http://setonscientific.com/wordpress1/open-top-polyclear-tubes-_2/,2015-07-26,2015-08-03,,
139,1,rasi,15,Research Products International,2,Mol Bio Consumables,248795,10,"Molecular Grade Water, DNase and RNase Free,",45.00, 5 Liter Cubitainer,http://www.rpicorp.com/products/prod_info.html?&products_front_id=369&catid=1&cat_id=1128,2015-07-26,2015-08-04,,
140,1,rasi,9,Fisher,2,Mol Bio Consumables,PRV4231,2,0.5M EDTA Molecular Biology Grade,15.00,100ml,http://www.fishersci.com/itemdetail?catnum=PRV4231,2015-07-26,2015-07-28,,
141,1,rasi,9,Fisher,2,Mol Bio Consumables,BMA51202,1,5M Sodium Chloride for RNA work,29.36,1L,http://www.fishersci.com/itemdetail?catnum=BMA51202,2015-07-26,2015-07-28,,
142,1,rasi,9,Fisher,2,Mol Bio Consumables,BP26181,1,"isopropanol, molecular biology grade",81.11,1L,http://www.fishersci.com/itemdetail?catnum=BP26181,2015-07-26,2015-07-29,,
143,1,rasi,9,Fisher,2,Mol Bio Consumables,BP11451,1,"chloroform, molecular biology grade",67.00,1L,http://www.fishersci.com/itemdetail?catnum=BP11451,2015-07-26,2015-07-29,,
144,1,rasi,9,Fisher,2,Mol Bio Consumables,BP1754I100,1,"Phenol/Chloroform/Isoamyl Alcohol 125:24:1 Mixture, pH 4.3",81.19,1L,http://www.fishersci.com/itemdetail?catnum=BP1754I100,2015-07-26,2015-07-29,,
145,1,rasi,9,Fisher,2,Mol Bio Consumables,BP2818500,1,"ethanol, molecular biology grade",54.12,500ml,http://www.fishersci.com/itemdetail?catnum=BP2818500,2015-07-26,2015-07-29,,
146,1,rasi,17,Life Technologies,2,Mol Bio Consumables,10977015,10,UltraPure DNase/RNase-Free Distilled Water,5.75,500ml,http://www.lifetechnologies.com/order/catalog/product/10977015,2015-07-26,2015-07-28,,
147,1,rasi,18,Biotang,2,Mol Bio Consumables,BTR-225-2,1,1M Sodium Acetate pH 4.5,45.00,250ml,http://www.biotang.com/,2015-07-26,2015-07-31,,
148,1,rasi,7,ebay,3,Equipment,331612700469,1,Bio-Rad Trans-Blot SD Semi-Dry Electrophoretic Transfer Cell,275.00,ea,http://vod.ebay.com/vod/FetchOrderDetails?qu=1&itemid=331612700469&transid=1167097492014&viewpaymentstatus=,2015-07-26,2015-07-31,,
149,1,rasi,5,Ingex LLC,7,Enzymes,TGIRT50,1,TGIRT™-III Reverse Transcriptase,618.00,50 rxns,http://ingex.com/tgirt-enzyme/,2015-07-26,2015-08-05,"shipped to alicia, price includes shipping",
150,1,rasi,3,Bio-Rad,6,Lab consumables,1652089,1,Electroporation Cuvettes 1mm gap,87.50,pack of 50,http://www.bio-rad.com/en-us/product/gene-pulser-micropulser-electroporation-cuvettes,2015-09-17,2015-07-29,,
151,3,mferrin,7,ebay,1,Labware,799932994463,1,10L steel jerry can,26.99,ea,http://www.ebay.com/itm/like/351409235743?lpid=82&chn=ps,2015-07-27,2015-07-29,,
152,3,mferrin,7,ebay,1,Labware,16157-191,1,1000 mL Pyrex Media Bottles,118.08,case of 10,http://www.ebay.com/itm/141721027472,2015-07-27,2015-08-03,,
153,3,mferrin,10,MAIROS INC DBA KEENEY'S OFFICE SUPPLY IN,1,Labware,4980-2LCNpk,10,PYREX 2L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim,17.25,ea,http://www.amazon.com/gp/product/B004XR5W5E/ref=ox_sc_act_title_1?ie=UTF8&psc=1&smid=A37SSOMGWCKVU1,2015-07-27,2015-08-03,Free shipping on orders of $75 or more,
154,1,rasi,20,Life Sciences Products,1,Labware,4-DKP,6,"56-Place Pie Divider Insert For 14"" Cryo-Container Box",7.50,ea,http://www.e-lspi.com/56-place-pie-divider-insert-for-14-cryo-container-box,2015-07-01,2015-07-28,,
155,1,rasi,9,Fisher,2,Mol Bio Consumables,BMA51203,1,3M Sodium Acetate pH 5.2 for RNA work,47.50,500ml,http://www.fishersci.com/itemdetail?catnum=BMA51203,2015-07-26,2015-07-28,,
156,1,rasi,7,ebay,3,Equipment,271923683593,1,Heidolph Titramax100 96-well Shaker,199.00,ea,http://www.ebay.com/itm/Heidolph-Titramax100-Shaker-Vibrater-150-1350-RPMs-0-120-Min-Timer-FREE-SHIPPING-/271923683593,2015-07-28,2015-08-05,,
157,1,rasi,3,Bio-Rad,3,Equipment,1704467,1,Bio-Rad Mini-Sub Agarose Electrophoresis System,409.50,ea,http://www.bio-rad.com/en-us/product/mini-sub-cell-gt-systems,2015-07-01,2015-07-03,,
158,1,rasi,3,Bio-Rad,3,Equipment,1704502,1,Sub-Cell Model 96 Cell Agarose Electrophoresis System,670.00,ea,http://www.bio-rad.com/en-us/product/sub-cell-model-96-cell,2015-07-28,2015-08-04,,
159,1,rasi,21,Spectrum Laboratory Products,1,Labware,989-26518-E1,1,Wheaton 90 mm Vacuum Filter Assembly,509.18,ea,https://www.spectrumchemical.com/OA_HTML/chemical-products__306649.jsp?minisite=10020&=22372,2015-07-28,2015-10-12,,
160,1,rasi,10,MAIROS INC DBA KEENEY'S OFFICE SUPPLY IN,6,Lab consumables,xxxxx,1,Liquid Food Color - 4 colors,7.82,Set,http://www.amazon.com/gp/product/B004G7PLJI?psc=1&redirect=true&ref_=od_aui_detailpages00,2015-07-29,2015-08-03,use this for inoculating colonies in 96well plates,
161,1,rasi,2,VWR,6,Lab consumables,60941-086,1,Breathable adhesive films for biological cultures rayon sterile.,37.26,pack of 50,https://us.vwr.com/store/catalog/product.jsp?product_id=4788819,2015-07-29,2015-08-03,,
162,1,rasi,9,Fisher,6,Lab consumables,14388161,1,96 well PCR / qPCR plates 0.2ml,149.24,pack of 50,http://www.fishersci.com/itemdetail?catnum=14388161,2015-07-29,2015-08-05,,
163,1,rasi,9,Fisher,3,Equipment,022638343,2,"Eppendorf 5810 Series Four-Place Swinging Bucket Tube Adapters; 3-Place Rotor Adapter, 50 mL Conicle Tubes",284.81,2 per pack,https://www.eppendorf.com/catstat/79/en/04.html,2015-07-30,2015-08-07,,cold room in Bloom lab 5810 centrifuge
164,1,rasi,9,Fisher,6,Lab consumables,AB0932,1,2.2 mL Storage 96 well Plate; Conical bottom,190.55,pack of 50,http://www.fishersci.com/itemdetail?catnum=AB0932,2015-07-30,2015-08-07,,
165,1,rasi,12,USA Scientific,6,Lab consumables,1110-3700,10,0.1-10/20 ul XL TipOne natural tip wafers,19.95,10 wafers of 96 tips,http://www.usascientific.com/10ul-tipone-elongated-wafers.aspx,2015-07-30,2015-08-05,,
166,1,rasi,12,USA Scientific,6,Lab consumables,1110-1700,10,200 ul TipOne Profile graduated tip wafers,17.95,10 wafers of 96 tips,http://www.usascientific.com/200ul-tipone-graduated-wafers.aspx,2015-07-30,2015-08-05,,
167,1,rasi,12,USA Scientific,6,Lab consumables,1112-1720,10,1250 ul XL TipOne natural tip wafers,23.55,10 wafers of 96 tips,http://www.usascientific.com/1250ul-tipone-wafers-2.aspx,2015-07-30,2015-08-05,,
168,1,rasi,7,ebay,3,Equipment,231629368361,1,FISHER Vortex Genie 2 Model G-560 test tube shaker with Turbo Mixer multi-tube,157.00,ea,http://www.ebay.com/itm/FISHER-Vortex-Genie-2-Model-G-560-test-tube-shaker-with-Turbo-Mixer-multi-tube-/231629368361,2015-07-30,2015-08-09,bacterial and yeast lysis,cold room
169,1,rasi,9,Fisher,3,Equipment,03395480,4,"Fisherbrand Freezer Storage Racks; For Upright freezers, 2 in. boxes; 15 shelves (3 x 5 array)",76.97,EA,http://www.fishersci.com/itemdetail?catnum=03395480,2015-07-30,2015-08-04,,
170,1,rasi,9,Fisher,3,Equipment,03395493,10,"Fisherbrand Freezer Storage Racks; For Upright freezers, 2 in. boxes; 12 shelves (3 x 4 array)",61.57,EA,http://www.fishersci.com/itemdetail?catnum=03395480,2015-07-30,2015-08-04,,
171,3,mferrin,9,Fisher,1,Labware,FBESTAND,2,Fisherbrand Elite Pipette Stand; Accomodates up to six pipettes; 1/EA ,39.27,ea,http://www.fishersci.com/externalappproductdisplay?productId=13953082&catalogId=&isChemical=false&langId=-1&storeId=10652&isItem=Yes,2015-07-31,2015-08-09,,
172,3,mferrin,13,Genesee Scientific,6,Lab consumables,27-125U,2,".2ml 8-Well PCR Strip Tubes, U, Hinged Flat Caps Attached",55.00,120 8-well strips,https://geneseesci.com/shop-online/product-details/?product=27-125U,2015-07-31,2015-08-04,,
173,1,rasi,7,ebay,1,Labware,121697770103,16,250 ml Erlenmeyer Flasks,5.99,ea,http://www.ebay.com/itm/Karter-Scientific-250-ml-Erlenmeyer-Flask-Borosilica-te-Glass-/121697770103,2015-08-02,2015-08-10,,
174,1,rasi,14,Sigma Aldrich,5,Chemicals,T0699-100ML,1,"Trichloroacetic acid solution, 6.1 N, TCA",51.50,100ml,http://www.sigmaaldrich.com/catalog/product/sigma/t0699?lang=en&region=US,2015-08-02,2015-08-04,,
175,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,5671095,3,"4–20% Criterion™ TGX™ Gel, 26 well, 15 µl",14.25,ea,http://www.bio-rad.com/en-us/sku/5671095-4-20-criterion-tgx-protein-gel-26-well-15-ul,2015-08-02,2015-08-05,,
176,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,1610710,1,2-Mercaptoethanol,20.70,25ml,http://www.bio-rad.com/en-us/sku/1610710-2-mercaptoethanol,2015-08-02,2015-08-04,,
177,1,rasi,9,Fisher,2,Mol Bio Consumables,PI21059,1,Restore Western Blot Stripping Buffer,127.40,500ml,http://www.fishersci.com/itemdetail?catnum=PI21059,2015-08-02,2015-08-04,,
178,1,rasi,9,Fisher,2,Mol Bio Consumables,PI34094,1,Thermo Scientific SuperSignal West Femto Chemiluminescent Substrate,106.82,20ml,https://www.fishersci.ca/productDetails_3571729,2015-08-02,2015-08-04,,
179,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,1721011,1,Goat Anti-Mouse IgG (H+L)-HRP Conjugate Secondary Antibody,152.00,2ml,http://www.bio-rad.com/en-us/sku/1721011-goat-anti-mouse-igg-hl-hrp-conjugate,2015-08-02,2015-08-05,,
180,1,rasi,14,Sigma Aldrich,2,Mol Bio Consumables,F1804-200UG,1,"Monoclonal ANTI-FLAG® M2 antibody produced in mouse, 1 mg/mL, clone M2, affinity isolated antibody, buffered aqueous solution",317.00,200ug,http://www.sigmaaldrich.com/catalog/product/sigma/f1804?lang=en&region=US,2015-08-02,2015-08-04,,
181,1,rasi,7,ebay,1,Labware,141730584779,8,250 ml Erlenmeyer Flasks,2.50,ea,http://www.ebay.com/itm/250-ml-Borosilicate-Glass-Erlenmeyer-Flasks-Laboratory-Lab-Glassware-Set-of-8-/141730584779,2015-08-03,2015-08-10,,
182,1,rasi,14,Sigma Aldrich,6,Lab consumables,G1277-500G,1,"Glass beads, acid-washed 212-300 µm (50-70 U.S. sieve) ",184.80,500g,http://www.sigmaaldrich.com/catalog/product/sigma/g1277?lang=en&region=US,2015-08-03,2015-08-05,discounted from 308 for startup,
183,1,rasi,9,Fisher,2,Mol Bio Consumables,DF0032173,1,Skim Milk,17.54,500g,http://www.bd.com/ds/productCenter/232100.asp,2015-08-03,2015-08-05,for blocking membranes,
184,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,1705060,1,Clarity Western ECL Substrate,117.00,200ml,http://www.bio-rad.com/en-us/sku/1705060-clarity-western-ecl-substrate-200-ml,2015-08-03,2015-08-10,,
185,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,1620115,1,"Nitrocellulose Membrane, Roll, 0.45 µm, 30 cm x 3.5 m",159.00,1 roll,http://www.bio-rad.com/en-us/sku/1620115-nitrocellulose-membrane-roll-0-45-um-30-cm-x-3-5-m,2015-08-03,2015-08-09,,
186,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,1610375,1,Precision Plus Protein™ Kaleidoscope™ Prestained Protein Standards ,108.00,500?l,http://www.bio-rad.com/en-us/sku/1610375-precision-plus-protein-kaleidoscope-prestained-protein-standards,2015-08-03,2015-08-09,,
187,1,rasi,15,Research Products International,1,Labware,248709,1,"Mini-Blotting Containers, 5.4cm x 4.1cm x 2.0cm, Clear, 6 Boxes per Case",12.60,1 case,http://www.rpicorp.com/products/prod_info.html?products_front_id=1018&catid=2&cat_id=42,2015-08-03,2015-08-11,,
188,1,rasi,15,Research Products International,1,Labware,248716,1,"Mini-Blotting Containers, 9cm x 6.4cm x 2.1cm, Clear, 6 Boxes per Case",19.80,1 case,http://www.rpicorp.com/products/prod_info.html?products_front_id=1018&catid=2&cat_id=42,2015-08-03,2015-08-11,,
189,1,rasi,15,Research Products International,1,Labware,248715,1,"Mini-Blotting Containers, 7.2cm x 5.0cm x 2.5cm, Clear, 6 Boxes per Case",16.20,1 case,http://www.rpicorp.com/products/prod_info.html?products_front_id=1018&catid=2&cat_id=42,2015-08-03,2015-08-11,,
190,1,rasi,15,Research Products International,1,Labware,248714,1,"Mini-Blotting Containers, 11.5cm x 11.5cm x 3.5cm, Clear, 6 Boxes per Case",22.50,1 case,http://www.rpicorp.com/products/prod_info.html?products_front_id=1018&catid=2&cat_id=42,2015-08-03,2015-08-11,,
191,3,mferrin,11,Fred Hutch Stock Room,5,Chemicals,A412-4,1,Methanol Absolute 4 Liter,28.10,4 L bottle,https://centernet.fhcrc.org/CN/depts/materiel/purchasing/stockroom/stk/index.html,2015-08-03,2015-08-05,,
192,3,mferrin,22,Carolina Biological Supply Co.,5,Chemicals,185740,1,Carolina pH Meter Calibration and Maintenance Set,34.95,ea,http://www.carolina.com/catalog/detail.jsp?prodId=185740,2015-08-03,2015-08-12,,
193,1,rasi,13,Genesee Scientific,1,Labware,33-768,1,Lab Armor Metal Beads for Water Bath ,549.00,8L (2x4L),https://geneseesci.com/shop-online/product-details/?product=33-768,2015-08-05,2015-08-10,,
194,1,rasi,7,ebay,3,Equipment,261616981285,1,Adjustable speed orbital rotator shaker ,209.90,1,http://www.ebay.com/itm/Adjustable-variable-speed-oscillator-orbital-rotator-shaker-lab-destaining-New-/261616981285,2015-08-06,2015-08-18,,
195,1,rasi,23,Gold Biotechnology,5,Chemicals,D-340-25,1,Diethylpyrocarbonate (DEPC),58.00,25ml,https://www.goldbio.com/product/3800/diethylpyrocarbonate-depc-,2015-08-10,2015-08-14,,
196,1,rasi,9,Fisher,1,Labware,064141E,5,PYREX 2000mL Glass Bottle,19.98,ea,http://www.fishersci.com/itemdetail?catnum=064141E,2015-08-10,2015-08-12,,
197,1,rasi,24,Bioworld,5,Chemicals,40520008-1,1,"EGTA, 0.5M, sterile, (pH 8.0)",29.70,50ml,http://www.bio-world.com/index.php?main_page=product_info&products_id=3240,2015-08-10,2015-08-20,for calcium chelation and MNase inactivation,
199,1,rasi,9,Fisher,5,Chemicals,BP1600100,1,Bovine Serum Albumin BSA,119.00,100g,https://www.fishersci.com/shop/products/fisher-bioreagents-bovine-serum-albumin-fraction-v-heat-shock-treated-2/p-3170642,2015-08-12,2015-08-14,,
200,1,rasi,2,VWR,1,Labware,89079-944,1,8-Channel Pipettor	1–10 µL,470.43,1 each,https://us.vwr.com/store/catalog/product.jsp?catalog_number=89079-944,2015-08-12,2015-08-18,,
201,1,rasi,3,Bio-Rad,6,Lab consumables,170-4085,4,Criterion Blotter Filter Paper Blot 9.5 x 15.2cm,25.00,pack of 50,http://www.ebay.com/itm/331454672040,2015-08-12,2015-08-14,,
202,1,rasi,3,Bio-Rad,3,Equipment,261870194430,1, Criterion blotter ,195.00,ea,http://www.ebay.com/itm/261870194430,2015-08-12,2015-08-14,,
203,1,rasi,10,MAIROS INC DBA KEENEY'S OFFICE SUPPLY IN,6,Lab consumables,18483,4,"DYMO RhinoPRO Industrial-Strength Permanent Adhesive Fabric Label Tape, 1/2-inch, 18-foot Cassette, White",10.96,ea,http://www.amazon.com/gp/product/B0001FUD2E/ref=ox_sc_act_title_2?ie=UTF8&psc=1&smid=ATVPDKIKX0DER,2015-08-14,2015-08-18,order this tape for labeling assets permanently,
204,1,rasi,3,Bio-Rad,2,Mol Bio Consumables,3450093,4,"15% Criterion™ TBE-Urea Gel, 26 well, 15 µl",15.20,ea,http://www.bio-rad.com/en-us/sku/3450093-15-criterion-tbe-urea-gel-26-well-15-ul,2015-08-24,2015-09-01,,
205,1,rasi,9,Fisher,2,Mol Bio Consumables,BMA50843,1,10X TBE Buffer,21.40,1L,https://www.fishersci.com/shop/products/10x-tbe-buffer-1lt/bma50843,2015-08-24,2015-08-26,,
206,3,mferrin,14,Sigma Aldrich,5,Chemicals,A3159-5G ,1,ADENINE HEMISULFATE SALT,39.60,5g,http://www.sigmaaldrich.com/catalog/product/sigma/a3159?lang=en&region=US,2015-08-18,2015-08-24,,
207,3,mferrin,14,Sigma Aldrich,5,Chemicals,U1128-25G,1,URACIL,22.59,25g,http://www.sigmaaldrich.com/catalog/product/sigma/u1128?lang=en&region=US,2015-08-18,2015-08-24,,
208,3,mferrin,14,Sigma Aldrich,5,Chemicals,T8941-25G,1,L-TRYPTOPHAN,23.76,25g,http://www.sigmaaldrich.com/catalog/product/sigma/t8941?lang=en&region=US,2015-08-18,2015-08-24,,
209,3,mferrin,14,Sigma Aldrich,5,Chemicals,H5659-25G ,1,L-HISTIDINE,32.58,25g,http://www.sigmaaldrich.com/catalog/product/sigma/h5659?lang=en&region=US,2015-08-18,2015-08-24,,
210,3,mferrin,14,Sigma Aldrich,5,Chemicals,A6969-25G,1,L-ARGININE,17.55,25g,http://www.sigmaaldrich.com/catalog/product/sigma/a6969?lang=en&region=US,2015-08-18,2015-08-24,,
211,3,mferrin,14,Sigma Aldrich,5,Chemicals,M5308-25G ,1,L-METHIONINE,16.14,25g,http://www.sigmaaldrich.com/catalog/product/sigma/m5308?lang=en&region=US,2015-08-18,2015-08-24,,
212,3,mferrin,14,Sigma Aldrich,5,Chemicals,T8566-25G,1,L-TYROSINE,17.16,25g,http://www.sigmaaldrich.com/catalog/product/sigma/t8566?lang=en&region=US,2015-08-18,2015-08-24,,
213,3,mferrin,14,Sigma Aldrich,5,Chemicals,L8912-25G,1,L-Leucine,19.26,25g,http://www.sigmaaldrich.com/catalog/product/sigma/l8912?lang=en&region=US,2015-08-18,2015-08-24,,
214,3,mferrin,14,Sigma Aldrich,5,Chemicals,I7403-25G,1,L-ISOLEUCINE,42.18,25g,http://www.sigmaaldrich.com/catalog/product/sigma/i7403?lang=en&region=US,2015-08-18,2015-08-24,,
215,3,mferrin,14,Sigma Aldrich,5,Chemicals,L8662-25G,1,L-LYSINE MONOHYDROCHLORIDE,11.16,25g,http://www.sigmaaldrich.com/catalog/product/sigma/l8662?lang=en&region=US,2015-08-18,2015-08-24,,
216,3,mferrin,14,Sigma Aldrich,5,Chemicals,P5482-25G,1,L-PHENYLALANINE,29.43,25g,http://www.sigmaaldrich.com/catalog/product/sigma/p5482?lang=en&region=US,2015-08-18,2015-08-24,,
217,3,mferrin,14,Sigma Aldrich,5,Chemicals,G5889-100G,1,L-GLUTAMIC ACID MONOSODIUM SALT HYDRATE,23.49,100g,http://www.sigmaaldrich.com/catalog/product/sigma/g5889?lang=en&region=US,2015-08-18,2015-08-24,,
218,3,mferrin,14,Sigma Aldrich,5,Chemicals,A7219-100G,1,L-ASPARTIC ACID,43.70,100g,http://www.sigmaaldrich.com/catalog/product/sigma/a7219?lang=en&region=US,2015-08-18,2015-08-24,,
219,3,mferrin,14,Sigma Aldrich,5,Chemicals,V0513-25G,1,L-VALINE,21.18,25g,http://www.sigmaaldrich.com/catalog/product/sigma/v0513?lang=en&region=US,2015-08-18,2015-08-24,,
220,3,mferrin,14,Sigma Aldrich,5,Chemicals,T8441-25G,1,L-THREONINE,38.88,25g,http://www.sigmaaldrich.com/catalog/product/sigma/t8441?lang=en&region=US,2015-08-18,2015-08-24,,
221,3,mferrin,14,Sigma Aldrich,5,Chemicals,S4311-25G,1,L-SERINE,35.34,25g,http://www.sigmaaldrich.com/catalog/product/sigma/s4311?lang=en&region=US,2015-08-18,2015-08-24,,
222,3,mferrin,14,Sigma Aldrich,5,Chemicals,A7094-25G,1,L-ASPARAGINE MONOHYDRATE,44.46,25g,http://www.sigmaaldrich.com/catalog/product/sigma/a7094?lang=en&region=US,2015-08-18,2015-08-24,,
223,3,mferrin,14,Sigma Aldrich,5,Chemicals,A7469-25G,1,L-ALANINE,21.00,25g,http://www.sigmaaldrich.com/catalog/product/sigma/a7469?lang=en&region=US,2015-08-18,2015-08-24,,
224,3,mferrin,14,Sigma Aldrich,5,Chemicals,G8790-100G,1,GLYCINE,18.36,100g,http://www.sigmaaldrich.com/catalog/product/sigma/g8790?lang=en&region=US,2015-08-18,2015-08-24,,
225,3,mferrin,14,Sigma Aldrich,5,Chemicals,G8540-25G,1,L-GLUTAMINE,13.44,25g,http://www.sigmaaldrich.com/catalog/product/sigma/g8540?lang=en&region=US,2015-08-18,2015-08-24,,
226,3,mferrin,14,Sigma Aldrich,5,Chemicals,P5607-25G,1,L-PROLINE,21.72,25g,http://www.sigmaaldrich.com/catalog/product/sigma/p5607?lang=en&region=US,2015-08-18,2015-08-24,,
227,3,mferrin,14,Sigma Aldrich,5,Chemicals,C7352-25G,1,L-CYSTEINE,43.89,25g,http://www.sigmaaldrich.com/catalog/product/sigma/c7352?lang=en&region=US,2015-08-18,2015-08-24,,
228,3,mferrin,14,Sigma Aldrich,5,Chemicals,F6627-5G,1,5-FLUOROURACIL,107.82,5g,http://www.sigmaaldrich.com/catalog/product/sigma/f6627?lang=en&region=US,2015-08-18,2015-08-24,,
229,3,mferrin,14,Sigma Aldrich,5,Chemicals,G6264-5G,1,GUANOSINE,25.74,5g,http://www.sigmaaldrich.com/catalog/product/sigma/g6264?lang=en&region=US,2015-08-18,2015-08-24,,
230,3,mferrin,2,VWR,1,Labware,82027-528,1,"7"" Round/Flat Spatulas, Stainless Steel",96.38,pack of 12,https://us.vwr.com/store/catalog/product.jsp?catalog_number=82027-528,2015-08-27,2015-09-01,,
231,3,mferrin,9,Fisher,3,Equipment,14559156,6,"Erlenmeyer Flask Clamps for Sartorius Certomat Shakers; 250mL, Stainless Steel",20.35,ea,http://www.fishersci.com/externalappproductdisplay?productId=13514796&catalogId=&isChemical=false&langId=-1&storeId=10652&isItem=Yes,2015-08-27,2015-09-08,,
232,1,rasi,10,MAIROS INC DBA KEENEY'S OFFICE SUPPLY IN,3,Equipment,FJC  6909,1,3.0 CFM Vacuum Pump,110.39,ea,http://www.amazon.com/gp/product/B0017R95DI?psc=1&redirect=true&ref_=oh_aui_detailpage_o00_s00,2015-08-25,2015-08-27,,
